tau,TAMSD_free
41.650000000000006,132.70295016835416
41.7,132.87437063074952
41.75,133.04566026298997
41.800000000000004,133.2181781475967
41.85,133.39077738607915
41.900000000000006,133.56286419157513
41.95,133.7344402611683
42.0,133.9063576827063
42.050000000000004,134.0796487667287
42.1,134.253441976368
42.150000000000006,134.42742172679817
42.2,134.6015546218763
42.25,134.77486747919733
42.300000000000004,134.94898125513436
42.35,135.12290561862318
42.400000000000006,135.2976279609623
42.45,135.47251923652223
42.5,135.6466191133194
42.550000000000004,135.8213658695266
42.6,135.99606903022305
42.650000000000006,136.17169181609077
42.7,136.34760600014533
42.75,136.5227461957944
42.800000000000004,136.69891277598398
42.85,136.87582057328945
42.900000000000006,137.0524085866842
42.95,137.22919428735113
43.0,137.40519348225777
43.050000000000004,137.5819460368443
43.1,137.75830248688115
43.150000000000006,137.93453297643686
43.2,138.1098196811378
43.25,138.2847950363153
43.300000000000004,138.46002345281374
43.35,138.63503266302806
43.400000000000006,138.81039951848754
43.45,138.9858826694768
43.5,139.16020126517185
43.550000000000004,139.33472396503862
43.6,139.50881766725772
43.650000000000006,139.68269577250797
43.7,139.85621980844698
43.75,140.029061346207
43.800000000000004,140.2021819781986
43.85,140.37428057894846
43.900000000000006,140.5462248193992
43.95,140.7173842743831
44.0,140.88897010694367
44.050000000000004,141.06042857811138
44.1,141.23091076835172
44.150000000000006,141.40146801868084
44.2,141.57234920304182
44.25,141.74321393000122
44.300000000000004,141.91435345879393
44.35,142.08432996658186
44.400000000000006,142.25456165451143
44.45,142.42400378050735
44.5,142.59268624131352
44.550000000000004,142.76176230038587
44.6,142.93042616959428
44.650000000000006,143.09831554906768
44.7,143.26683826056717
44.75,143.43554918858982
44.800000000000004,143.60434891947446
44.85,143.77270010319018
44.900000000000006,143.93962123824087
44.95,144.10659738787223
45.0,144.2723864390765
45.050000000000004,144.43826386923
45.1,144.60416406651413
45.150000000000006,144.76968113494624
45.2,144.9355619601702
45.25,145.10028608828108
45.300000000000004,145.26389678318887
45.35,145.43009254160248
45.400000000000006,145.59698606119974
45.45,145.7639822845797
45.5,145.93089260443335
45.550000000000004,146.0981318842805
45.6,146.26490520909746
45.650000000000006,146.43095362138686
45.7,146.5971812137668
45.75,146.7627467763012
45.800000000000004,146.92747893662093
45.85,147.0923576506589
45.900000000000006,147.25805575059815
45.95,147.42251302747047
46.0,147.58624885692046
46.050000000000004,147.7493035825387
46.1,147.91216938281462
46.150000000000006,148.07393658676517
46.2,148.23531581278957
46.25,148.39697034673583
46.300000000000004,148.55898732293613
46.35,148.72195752765646
46.400000000000006,148.88470599228498
46.45,149.04663173324766
46.5,149.20863172841024
46.550000000000004,149.37088981863462
46.6,149.5321610890323
46.650000000000006,149.69425510801352
46.7,149.85533037346227
46.75,150.01638846494117
46.800000000000004,150.17698886809305
46.85,150.3371987739717
46.900000000000006,150.4962489578553
46.95,150.65450186737948
47.0,150.81342590070304
47.050000000000004,150.97114451684726
47.1,151.12882428532
47.150000000000006,151.28539314249159
47.2,151.44333720952258
47.25,151.60273345257482
47.300000000000004,151.76188888706767
47.35,151.9224351401739
47.400000000000006,152.08237374922513
47.45,152.2424536193975
47.5,152.40156202333924
47.550000000000004,152.55980607248577
47.6,152.71768029828098
47.650000000000006,152.87489368206974
47.7,153.03188232921428
47.75,153.18906476060167
47.800000000000004,153.34654184071857
47.85,153.50407272202355
47.900000000000006,153.6594254090489
47.95,153.81495289775037
48.0,153.9709191075291
48.050000000000004,154.1272863149976
48.1,154.28413248555245
48.150000000000006,154.4416351772976
48.2,154.59894604093495
48.25,154.75575162952774
48.300000000000004,154.912668214319
48.35,155.0690284360778
48.400000000000006,155.2263764816242
48.45,155.38299100395724
48.5,155.53943720153998
48.550000000000004,155.69541066824493
48.6,155.85206049672445
48.650000000000006,156.00902797286275
48.7,156.16475579552105
48.75,156.3211029066195
